constant,hpwt,air,mpd,space
1,0.3933649289099526,0,2.4110169491525424,1.0688
1,0.27586206896551724,0,1.7359322033898306,1.7082
1,0.3623188405797102,0,1.253728813559322,1.784
1,0.3278688524590164,0,1.8323728813559323,1.42
1,0.31347962382445144,0,1.7359322033898306,1.4746
1,0.6781857451403888,0,1.7359322033898306,1.0816
1,0.3952941176470588,0,1.928813559322034,1.0530000000000002
1,0.2870028700287003,0,2.0252542372881357,1.1748
1,0.325155187703222,0,1.6394915254237288,1.4307999999999998
1,0.3952569169960474,0,1.3501694915254236,1.6614
1,0.29255319148936176,0,1.6394915254237288,1.6536000000000002
1,0.2638522427440633,0,2.0252542372881357,1.1616
1,0.3362885967594008,0,1.6394915254237288,1.46
1,0.3426939552594003,0,2.218135593220339,1.131
1,0.411764705882353,0,2.0252542372881357,1.1591
1,0.2857142857142857,0,2.796779661016949,0.954
1,0.37328094302554027,0,1.928813559322034,1.1136
1,0.3303964757709251,0,2.3145762711864406,1.0065
1,0.3598484848484848,0,1.928813559322034,1.1072
1,0.37961335676625657,0,1.4466101694915254,1.1895
1,0.33696392103471745,0,1.6394915254237288,1.2931000000000001
1,0.3913324708926261,0,1.4466101694915254,1.2931000000000001
1,0.2674418604651163,0,2.1216949152542375,0.976
1,0.35714285714285715,0,2.3145762711864406,1.1072
1,0.37927350427350426,0,2.796779661016949,0.9984000000000001
1,0.3665462054723799,0,2.796779661016949,0.9984000000000001
1,0.36962635596625154,0,1.6964230171073094,1.2972
1,0.3786407766990291,0,2.2618973561430793,1.0899
1,0.31201248049922,0,1.9791601866251942,1.1857
1,0.2899505766062603,0,1.6964230171073094,1.3206
1,0.2639375168327498,0,1.4136858475894245,1.6848
1,0.2788339670468948,0,1.6964230171073094,1.309
1,0.41635687732342014,0,1.7906687402799377,1.1072
1,0.2843986998916576,0,1.5079315707620529,1.6906
1,0.4063974829575249,0,1.3194401244167961,1.7394
1,0.2996575342465754,0,1.6021772939346812,1.6863
1,0.40961945031712477,0,1.4136858475894245,1.7082
1,0.37433155080213903,0,1.6964230171073094,1.1880000000000002
1,0.3185679611650486,0,1.5079315707620529,1.4672999999999998
1,0.4150943396226416,0,1.884914463452566,1.1392
1,0.5116279069767442,0,1.3194401244167961,1.273
1,0.3632694248234107,1,1.0367029548989115,1.8
1,0.4293893129770992,1,1.3194401244167961,1.4687999999999999
1,0.3660962992439316,0,1.6964230171073094,1.1725
1,0.46971569839307786,0,1.0367029548989115,1.677
1,0.40730337078651685,0,1.225194401244168,1.5110999999999999
1,0.3265063817156426,0,1.6964230171073094,1.47
1,0.30031612223393045,0,2.6388802488335923,0.9858
1,0.5220417633410673,0,1.3194401244167961,1.2833999999999999
1,0.3031973539140022,0,1.6964230171073094,1.6170000000000002
1,0.37642782969885774,0,1.5079315707620529,1.6692000000000002
1,0.3255813953488372,0,2.2618973561430793,1.1880000000000002
1,0.34656584751102715,0,1.7906687402799377,1.4381
1,0.3416022773485156,0,2.2618973561430793,1.1616
1,0.3091190108191654,0,1.884914463452566,1.4746
1,0.3722721437740693,0,1.225194401244168,1.6848
1,0.4019370460048426,0,2.7331259720062206,1.1008
1,0.40730337078651685,0,1.4136858475894245,1.5110999999999999
1,0.30095759233926134,0,1.6021772939346812,1.7082
1,0.41688379364252215,0,2.7331259720062206,0.9943
1,0.38314176245210724,0,2.7331259720062206,0.948
1,0.45854031333588074,0,1.6021772939346812,1.1895
1,0.399313009875483,0,2.167651632970451,1.0836
1,0.30245746691871456,0,1.9791601866251942,1.4652
1,0.3732470334412082,0,1.225194401244168,1.8079999999999998
1,0.4123975409836066,0,1.3194401244167961,1.7160000000000002
1,0.3325251125736058,0,1.9791601866251942,1.3277
1,0.33878949371907124,0,2.167651632970451,1.2425
1,0.3847816688283614,0,2.450388802488336,1.1829999999999998
1,0.33273611466598413,0,1.4136858475894245,1.7064000000000001
1,0.3212435233160622,0,2.167651632970451,0.9796
1,0.3621052631578947,0,1.7906687402799377,1.118
1,0.39449541284403666,0,1.6964230171073094,1.0304
1,0.34818228366615467,0,3.5813374805598754,1.0432
1,0.32298136645962733,0,2.6388802488335923,0.888
1,0.3668032786885246,1,1.225194401244168,1.864
1,0.38478073946689595,1,1.225194401244168,1.848
1,0.27,1,1.5079315707620529,1.5074999999999998
1,0.38436482084690554,0,1.6021772939346812,1.337
1,0.20129870129870128,0,2.3561430793157077,1.337
1,0.40234948604992665,1,1.3194401244167961,1.3560999999999999
1,0.2274741506646972,1,2.167651632970451,1.337
1,0.4585987261146497,1,1.225194401244168,1.554
1,0.37568594343604894,0,3.487091757387247,1.1829999999999998
1,0.44698205546492664,0,1.6021772939346812,1.3986999999999998
1,0.3339326997174416,0,1.4136858475894245,1.6848
1,0.39990753582986593,0,1.225194401244168,1.832
1,0.302552789158525,0,1.9791601866251942,1.4652
1,0.4465458366167586,0,1.5079315707620529,1.7017
1,0.2902155887230514,0,1.5079315707620529,1.6632000000000002
1,0.3024193548387097,0,1.6021772939346812,1.6786
1,0.33206831119544594,0,1.5079315707620529,1.46
1,0.3143712574850299,0,2.2618973561430793,1.1880000000000002
1,0.4315925766076823,0,1.225194401244168,1.8239999999999998
1,0.2268370607028754,0,2.6388802488335923,1.2078000000000002
1,0.2913907284768212,0,2.6388802488335923,1.1682000000000001
1,0.3933649289099526,0,2.450388802488336,1.0688
1,0.30095759233926134,0,1.6021772939346812,1.7082
1,0.3498190591073583,0,1.225194401244168,1.784
1,0.3091190108191654,0,1.884914463452566,1.4746
1,0.4052901023890785,0,1.6021772939346812,1.1457
1,0.6781857451403888,0,1.4136858475894245,1.0816
1,0.3387096774193548,0,2.2618973561430793,1.1748
1,0.32169117647058826,0,1.5079315707620529,1.4381
1,0.3548895899053628,0,1.5079315707620529,1.7082
1,0.2886201209455745,0,1.5079315707620529,1.6224
1,0.3206106870229008,0,1.6021772939346812,1.4615999999999998
1,0.3268219383921863,0,2.450388802488336,1.1748
1,0.3380281690140845,0,2.073405909797823,1.131
1,0.3376477208778841,0,2.3561430793157077,0.852
1,0.39325842696629215,0,1.6964230171073094,1.1591
1,0.3300492610837439,0,2.6388802488335923,0.948
1,0.37549407114624506,0,1.9791601866251942,1.1136
1,0.28223844282238436,0,3.3928460342146187,1.023
1,0.3598484848484848,0,1.9791601866251942,1.1072
1,0.3436306837903506,0,1.6964230171073094,1.2931000000000001
1,0.38869257950530034,0,1.4136858475894245,1.2931000000000001
1,0.24146981627296588,0,2.167651632970451,0.976
1,0.3644859813084112,0,2.2618973561430793,1.1072
1,0.21145374449339205,0,3.675583203732504,0.9984000000000001
1,0.3760593220338983,0,2.7331259720062206,0.9984000000000001
1,0.3979907264296754,0,1.4597014925373133,1.3299999999999998
1,0.3786407766990291,0,2.2382089552238806,1.0899
1,0.2904162633107454,0,1.9462686567164178,1.3248
1,0.3129890453834116,0,2.1408955223880595,1.2024
1,0.32275416890801506,0,1.5570149253731345,1.6425
1,0.28151391929934316,0,1.751641791044776,1.3321
1,0.34837425348374257,0,1.8489552238805966,1.4307999999999998
1,0.4155495978552279,0,1.4597014925373133,1.7394
1,0.3053213143355627,0,1.6543283582089552,1.7082
1,0.4188057281815726,0,1.4597014925373133,1.7082
1,0.392083644510829,0,1.5570149253731345,1.1880000000000002
1,0.3246753246753247,0,1.751641791044776,1.4672999999999998
1,0.46578947368421053,1,1.3623880597014923,1.4058
1,0.3668976763147167,1,0.9731343283582089,1.7920000000000003
1,0.4067958841828188,1,1.3623880597014923,1.4687999999999999
1,0.38557213930348266,0,1.3623880597014923,1.6848
1,0.3235294117647059,0,1.6543283582089552,1.5317999999999998
1,0.4260089686098655,0,1.0704477611940297,1.8239999999999998
1,0.33333333333333337,0,1.751641791044776,1.4849999999999999
1,0.3095823095823096,0,2.9194029850746266,1.0106
1,0.5439576595119083,0,1.3623880597014923,1.2833999999999999
1,0.31603459747172324,0,1.8489552238805966,1.3896
1,0.34539473684210525,0,1.5570149253731345,1.4471999999999998
1,0.33482142857142855,0,1.8489552238805966,1.1748
1,0.34667507091080996,0,1.751641791044776,1.4381
1,0.31496062992125984,0,1.9462686567164178,1.4948
1,0.32854209445585214,0,2.822089552238806,1.2144000000000001
1,0.37914691943127965,0,3.3086567164179104,0.9943
1,0.3174603174603175,0,1.6543283582089552,1.5317999999999998
1,0.3026134800550207,0,1.6543283582089552,1.7004000000000001
1,0.34965034965034963,0,2.4328358208955225,1.1055
1,0.4862953138815208,0,2.4328358208955225,1.071
1,0.41688379364252215,0,3.503283582089552,0.9943
1,0.38314176245210724,0,2.7247761194029847,0.948
1,0.6041584935268733,0,1.5570149253731345,1.1895
1,0.3919239904988124,0,3.3086567164179104,0.9176
1,0.3371647509578544,0,2.2382089552238806,1.3774
1,0.31069827033952596,0,2.0435820895522387,1.4652
1,0.3460743801652893,0,1.4597014925373133,1.7380000000000002
1,0.3374233128834356,0,2.2382089552238806,1.2425
1,0.3791469194312796,0,2.4328358208955225,1.19
1,0.34297414896339906,0,1.4597014925373133,1.7064000000000001
1,0.3212435233160622,0,1.9462686567164178,0.9796
1,0.3621052631578947,0,1.6543283582089552,1.1245
1,0.34818228366615467,0,3.2113432835820896,1.0432
1,0.32298136645962733,0,2.822089552238806,0.876
1,0.3562231759656652,1,1.2650746268656716,1.864
1,0.36347711845850667,1,1.2650746268656716,1.848
1,0.3538175046554935,1,1.5570149253731345,1.5074999999999998
1,0.20195439739413681,0,1.6543283582089552,1.3159999999999998
1,0.20129870129870128,0,2.5301492537313433,1.337
1,0.40234948604992665,0,1.3623880597014923,1.3560999999999999
1,0.2274741506646972,0,2.1408955223880595,1.3347999999999998
1,0.4585987261146497,1,1.1677611940298507,1.554
1,0.3683549602344077,0,2.4328358208955225,1.19
1,0.3482328482328483,0,1.4597014925373133,1.7380000000000002
1,0.3350277264325323,0,1.2650746268656716,1.832
1,0.3127014829142489,0,2.0435820895522387,1.4652
1,0.3366488140780413,0,2.2382089552238806,1.3967999999999998
1,0.2694300518134715,0,3.405970149253731,0.9856
1,0.4467805519053876,0,1.4597014925373133,1.7017
1,0.31537450722733246,0,2.0435820895522387,1.7017
1,0.3420195439739414,0,1.5570149253731345,1.4183999999999999
1,0.30443606842563065,0,1.6543283582089552,1.6786
1,0.334075723830735,0,1.5570149253731345,1.46
1,0.3768844221105528,0,1.5570149253731345,1.1880000000000002
1,0.4108996539792388,0,1.2650746268656716,1.8239999999999998
1,0.2913907284768212,0,1.6543283582089552,1.1682000000000001
1,0.3816091954022989,0,2.822089552238806,1.0752
1,0.3026134800550207,0,1.751641791044776,1.7004000000000001
1,0.34965034965034963,0,2.2382089552238806,1.1055
1,0.42769857433808556,0,2.822089552238806,1.2328000000000001
1,0.31496062992125984,0,1.9462686567164178,1.4948
1,0.4052901023890785,0,1.9462686567164178,1.139
1,0.6965648854961831,0,1.1677611940298507,1.3213
1,0.7429805615550756,0,1.4597014925373133,1.0985
1,0.32267977873386605,0,1.5570149253731345,1.4578
1,0.33860045146726864,0,1.5570149253731345,1.4746
1,0.34460124712832296,0,1.5570149253731345,1.4526999999999999
1,0.45770202020202017,0,1.6543283582089552,1.4526999999999999
1,0.33133480593247083,0,1.5570149253731345,1.5096
1,0.31930879038317056,0,2.3355223880597014,1.1748
1,0.3376477208778841,0,2.5301492537313433,0.852
1,0.42510121457489874,0,2.1408955223880595,1.1591
1,0.31784841075794623,0,3.016716417910448,0.9796
1,0.39999999999999997,0,1.9462686567164178,1.1136
1,0.34168564920273353,0,2.7247761194029847,1.0394999999999999
1,0.3522504892367906,0,1.9462686567164178,1.1072
1,0.4010397326401783,1,1.9462686567164178,1.2395
1,0.34375,0,1.8489552238805966,1.2931000000000001
1,0.3859649122807018,1,1.4597014925373133,1.2931000000000001
1,0.2234094220495386,0,2.0435820895522387,0.976
1,0.3644859813084112,0,2.2382089552238806,1.0899
1,0.3631713554987212,0,2.5301492537313433,0.9984000000000001
1,0.3760593220338983,0,2.4328358208955225,0.9984000000000001
1,0.39282990083905417,0,1.286378737541528,1.3299999999999998
1,0.3786407766990291,0,1.8491694352159465,1.0899
1,0.3062266076896904,0,1.4471760797342192,1.3392
1,0.31918289179699966,0,1.3667774086378737,1.3321
1,0.32141422257934915,0,1.7687707641196015,1.2024
1,0.34392400917130694,0,1.4471760797342192,1.4307999999999998
1,0.40459410075698254,0,1.2059800664451827,1.8174000000000001
1,0.332466030644695,0,1.4471760797342192,1.7082
1,0.34664905909541105,0,1.4471760797342192,1.46
1,0.4123437084330939,0,1.286378737541528,1.4696999999999998
1,0.3854625550660793,0,1.286378737541528,1.1880000000000002
1,0.3967043027158987,0,1.286378737541528,1.4672999999999998
1,0.4347826086956522,0,1.5275747508305648,1.1392
1,0.5090361445783133,1,1.3667774086378737,1.292
1,0.44831223628691985,1,1.1255813953488372,1.4687999999999999
1,0.40669856459330145,1,1.1255813953488372,1.4687999999999999
1,0.36684782608695654,0,1.286378737541528,1.6848
1,0.3003003003003003,0,1.4471760797342192,1.5110999999999999
1,0.31161473087818703,0,1.3667774086378737,1.7238
1,0.3479576399394856,0,1.4471760797342192,1.4849999999999999
1,0.3403014098201264,0,2.3315614617940197,1.0106
1,0.5782918149466192,0,1.0451827242524916,1.2833999999999999
1,0.3145917001338688,0,1.7687707641196015,1.3896
1,0.30931227377426784,0,1.7687707641196015,1.4471999999999998
1,0.3492433061699651,0,1.9295681063122923,1.1880000000000002
1,0.36174897766593267,0,1.5275747508305648,1.4381
1,0.32102728731942215,0,1.4471760797342192,1.4746
1,0.33195020746887965,0,2.090365448504983,1.2144000000000001
1,0.39603960396039606,0,2.653156146179402,0.9943
1,0.3003003003003003,0,1.4471760797342192,1.5110999999999999
1,0.3673469387755102,0,1.286378737541528,1.6848
1,0.3278688524590164,0,2.009966777408638,1.1055
1,0.30855539971949514,0,1.3667774086378737,1.7238
1,0.3318019397651863,0,2.170764119601329,1.0394999999999999
1,0.4747518342684506,0,1.9295681063122923,1.071
1,0.583996966249526,0,1.6079734219269102,1.1895
1,0.3367875647668394,0,2.170764119601329,1.0176
1,0.38984051978735973,0,2.2511627906976743,0.9176
1,0.34591194968553457,0,1.6079734219269102,1.3774
1,0.3131052291801162,0,1.4471760797342192,1.4652
1,0.34599375650364206,0,1.1255813953488372,1.7380000000000002
1,0.36199095022624433,0,1.4471760797342192,1.2240000000000002
1,0.377844568484328,0,1.7687707641196015,1.1829999999999998
1,0.3416388389416902,0,1.1255813953488372,1.7222000000000002
1,0.3160621761658031,0,1.6883720930232557,0.9796
1,0.3568464730290456,0,1.8491694352159465,1.1245
1,0.3839285714285714,0,1.6079734219269102,1.0432
1,0.345,0,2.2511627906976743,1.0465000000000002
1,0.3086699954607354,0,2.090365448504983,1.0495999999999999
1,0.32298136645962733,0,2.2511627906976743,0.876
1,0.3418803418803419,0,2.009966777408638,1.0530000000000002
1,0.34200903420090345,1,0.9647840531561461,1.864
1,0.3464807147526694,1,0.9647840531561461,1.848
1,0.3528773072747014,1,1.1255813953488372,1.5074999999999998
1,0.20129870129870128,0,2.170764119601329,1.337
1,0.4011713030746706,0,1.1255813953488372,1.3560999999999999
1,0.2274741506646972,0,1.8491694352159465,1.3560999999999999
1,0.4663212435233161,0,0.9647840531561461,1.554
1,0.36303630363036304,0,1.7687707641196015,1.19
1,0.3453689167974882,0,1.6079734219269102,1.26
1,0.34608378870673956,0,1.1255813953488372,1.7380000000000002
1,0.36266516727579423,0,1.2059800664451827,1.6536000000000002
1,0.31179684988749595,0,1.4471760797342192,1.4849999999999999
1,0.34108527131782945,0,1.6079734219269102,1.3774
1,0.33248081841432225,0,2.4119601328903655,0.9856
1,0.425531914893617,0,1.3667774086378737,1.0985
1,0.31128404669260706,0,2.009966777408638,1.1484
1,0.4155844155844156,1,1.2059800664451827,1.7017
1,0.37337662337662336,0,1.4471760797342192,1.4256
1,0.3297018348623853,0,1.4471760797342192,1.6786
1,0.3688261706221937,0,1.4471760797342192,1.46
1,0.3345724907063197,0,1.9295681063122923,1.1880000000000002
1,0.4422406861431252,1,1.286378737541528,1.4832
1,0.29042904290429045,0,1.3667774086378737,1.1682000000000001
1,0.2253968253968254,0,2.2511627906976743,1.2078000000000002
1,0.36666666666666664,0,2.2511627906976743,1.0752
1,0.40462427745664736,0,2.7335548172757473,0.9891000000000001
1,0.3278688524590164,0,2.009966777408638,1.1055
1,0.43568464730290457,0,2.090365448504983,1.2328000000000001
1,0.32102728731942215,0,1.4471760797342192,1.4746
1,0.7429805615550756,0,1.2059800664451827,1.0985
1,0.4052901023890785,0,1.3667774086378737,1.139
1,0.6965648854961831,0,0.8843853820598008,1.3213
1,0.3530856616518268,0,1.286378737541528,1.4526999999999999
1,0.36788227767114523,0,1.4471760797342192,1.4965
1,0.3780407626561473,0,1.4471760797342192,1.4526999999999999
1,0.3619767075857727,0,1.3667774086378737,1.4892
1,0.35252643948296125,0,1.9295681063122923,1.267
1,0.32639279684862127,0,2.090365448504983,0.852
1,0.4089219330855019,0,1.5275747508305648,1.2596
1,0.42510121457489874,0,1.5275747508305648,1.1591
1,0.31630170316301703,0,2.3315614617940197,0.9796
1,0.3629032258064516,0,1.4471760797342192,1.1136
1,0.28347996089931576,0,2.492358803986711,1.023
1,0.35573122529644274,0,1.4471760797342192,1.155
1,0.3835227272727273,1,1.4471760797342192,1.2395
1,0.3433922996878252,0,1.5275747508305648,1.2931000000000001
1,0.34152569422278967,0,1.2059800664451827,1.2931000000000001
1,0.2234094220495386,0,1.6079734219269102,0.976
1,0.3644859813084112,0,1.8491694352159465,1.0899
1,0.3736842105263158,0,2.009966777408638,0.9984000000000001
1,0.3760593220338983,0,1.9295681063122923,0.9984000000000001
1,0.34894398530762166,0,1.4560642570281124,1.1859000000000002
1,0.39253048780487804,0,1.1251405622489958,1.3299999999999998
1,0.2553353658536585,0,1.7869879518072287,1.3299999999999998
1,0.331858407079646,0,1.4560642570281124,1.3135
1,0.2898550724637681,0,1.0589558232931728,1.3464
1,0.31776294884016526,0,1.1251405622489958,1.3398
1,0.3184713375796179,0,1.4560642570281124,1.2024
1,0.45621181262729127,0,1.2575100401606425,1.0465000000000002
1,0.3541532517707663,0,1.0589558232931728,1.4307999999999998
1,0.34935718278367806,1,1.1251405622489958,1.7238
1,0.3265063817156426,0,1.1913253012048193,1.7004000000000001
1,0.35313001605136435,0,1.0589558232931728,1.46
1,0.4404073768235618,1,0.9927710843373494,1.5110999999999999
1,0.3994190268700073,0,0.9927710843373494,1.1700000000000002
1,0.3691550451189499,0,1.5884337349397588,1.2376
1,0.4389395914819643,1,1.654618473895582,1.1392
1,0.5524681268388362,1,1.1913253012048193,1.292
1,0.5071407752841737,1,1.0589558232931728,1.4058
1,0.3809774040987914,1,0.926586345381526,1.5784999999999998
1,0.36656891495601174,1,0.8604016064257028,1.5784999999999998
1,0.26847353618000513,1,1.3898795180722892,1.4759999999999998
1,0.27522935779816515,0,1.1251405622489958,1.533
1,0.27272727272727276,0,1.1251405622489958,1.545
1,0.35736482287134863,0,1.3236947791164657,1.4849999999999999
1,0.34179687499999994,0,1.7208032128514057,1.0292
1,0.3693065244152647,0,1.5884337349397588,1.2212999999999998
1,0.5926388022457891,1,0.926586345381526,1.2833999999999999
1,0.3832055981339553,0,1.3236947791164657,1.3896
1,0.37048969072164945,0,1.2575100401606425,1.4471999999999998
1,0.32862055789071454,0,1.4560642570281124,1.1880000000000002
1,0.2843601895734597,0,1.1251405622489958,1.4965
1,0.39252336448598135,0,1.3898795180722892,1.2144000000000001
1,0.38674033149171266,0,2.448835341365462,0.9891000000000001
1,0.27272727272727276,0,1.1251405622489958,1.5244
1,0.27439024390243905,0,1.1251405622489958,1.533
1,0.31026252983293556,0,1.5222489959839356,1.089
1,0.25245441795231416,0,1.0589558232931728,1.7238
1,0.3225806451612903,0,2.051726907630522,1.0176
1,0.39232409381663114,0,1.9855421686746988,1.071
1,0.4226840436773512,0,1.3898795180722892,1.1895
1,0.2914572864321608,0,2.051726907630522,1.0394999999999999
1,0.38818076477404406,0,1.7208032128514057,0.9176
1,0.3385917660638707,0,1.5222489959839356,1.3916
1,0.3122987765614939,0,1.2575100401606425,1.5
1,0.37410071942446044,0,1.1251405622489958,1.6380000000000001
1,0.35939968404423384,0,1.3898795180722892,1.2240000000000002
1,0.370214556163231,0,1.5884337349397588,1.1969999999999998
1,0.3688261706221937,0,1.1913253012048193,1.5074999999999998
1,0.3209876543209877,0,1.654618473895582,1.0465000000000002
1,0.32388663967611336,0,1.4560642570281124,1.1245
1,0.30370701205895495,0,1.654618473895582,1.0495999999999999
1,0.3193960511033682,0,1.853172690763052,0.9324
1,0.31924882629107987,0,1.654618473895582,1.0530000000000002
1,0.3234704112337011,1,1.1251405622489958,1.7380000000000002
1,0.36055722480196667,1,0.9927710843373494,1.5074999999999998
1,0.20598006644518274,0,1.853172690763052,1.3560999999999999
1,0.4114114114114114,1,1.0589558232931728,1.3560999999999999
1,0.23192771084337352,1,1.853172690763052,1.3560999999999999
1,0.471821756225426,1,1.0589558232931728,1.554
1,0.6089965397923875,0,1.5884337349397588,1.1829999999999998
1,0.5688429217840982,0,1.3898795180722892,1.26
1,0.37270642201834864,0,1.1251405622489958,1.6536000000000002
1,0.2871729419272495,0,1.2575100401606425,1.4849999999999999
1,0.33245183226293923,0,1.5222489959839356,1.3916
1,0.2890173410404624,0,1.853172690763052,1.1484
1,0.33078880407124683,0,2.316465863453815,0.9856
1,0.39588281868566905,1,1.1251405622489958,1.4832
1,0.3584229390681004,0,1.0589558232931728,1.44
1,0.3275759380583681,0,1.1913253012048193,1.6863
1,0.37082818294190356,0,1.5884337349397588,1.274
1,0.338855421686747,0,1.5884337349397588,1.1880000000000002
1,0.2771179730799683,1,0.9927710843373494,1.4832
1,0.31788079470198677,0,1.0589558232931728,1.2903
1,0.221875,0,1.9193574297188754,1.2903
1,0.3657957244655582,0,1.9193574297188754,1.0752
1,0.38674033149171266,0,2.316465863453815,0.9891000000000001
1,0.17045454545454544,0,1.0589558232931728,1.7238
1,0.31026252983293556,0,1.5222489959839356,1.089
1,0.39252336448598135,0,1.3898795180722892,1.2328000000000001
1,0.2843601895734597,0,1.1251405622489958,1.4965
1,0.7429805615550756,0,1.0589558232931728,1.0985
1,0.6965648854961831,0,0.9927710843373494,1.2848
1,0.3306497987349051,0,1.3236947791164657,1.6555
1,0.35178953808504126,0,1.3236947791164657,1.4526999999999999
1,0.3663587129659127,0,1.3236947791164657,1.4746
1,0.3618421052631579,0,1.3898795180722892,1.4327999999999999
1,0.3605769230769231,0,1.5884337349397588,1.26
1,0.3303880138301959,0,1.4560642570281124,1.1700000000000002
1,0.28037383177570097,0,1.9855421686746988,0.858
1,0.3763440860215054,0,1.3898795180722892,1.2596
1,0.20400000000000001,0,1.3898795180722892,1.3148
1,0.7858823529411765,0,1.4560642570281124,0.9577
1,0.5445544554455446,0,1.654618473895582,0.9577
1,0.3629032258064516,0,1.5222489959839356,1.1136
1,0.320855614973262,0,2.1840963855421687,0.976
1,0.3411214953271028,0,1.853172690763052,1.0688
1,0.3579952267303103,0,1.5222489959839356,1.155
1,0.3805496828752643,1,1.3898795180722892,1.2395
1,0.34542916957431957,0,2.316465863453815,1.2931000000000001
1,0.3509347326992457,1,1.853172690763052,1.3124
1,0.37410071942446044,0,1.5222489959839356,1.0899
1,0.33604336043360433,0,1.7869879518072287,0.9984000000000001
1,0.3760593220338983,0,1.5884337349397588,0.9984000000000001
1,0.3485633537447009,0,1.7150943396226417,1.1859000000000002
1,0.4954268292682927,0,1.2533381712626999,1.3299999999999998
1,0.29024637192035097,0,1.7810595065312051,1.3299999999999998
1,0.4035512510088781,0,1.385268505079826,1.1859000000000002
1,0.32870708546384225,0,1.5171988388969522,1.3135
1,0.33704078193461406,0,1.2533381712626999,1.2190999999999999
1,0.30923850019327404,0,1.5171988388969522,1.2024
1,0.5455189514700673,0,1.1214078374455736,1.1088
1,0.5062794348508635,0,1.3193033381712629,1.0985
1,0.34602076124567477,0,1.1214078374455736,1.4112
1,0.3358409457281032,1,1.1873730043541366,1.6872000000000003
1,0.31491554537646727,0,1.2533381712626999,1.6643999999999999
1,0.3450439146800502,0,1.1214078374455736,1.4471999999999998
1,0.3508279539713724,1,1.1214078374455736,1.4903999999999997
1,0.3668976763147167,0,1.4512336719883894,1.2376
1,0.4420131291028446,1,1.6491291727140784,1.1392
1,0.5592322964923891,1,1.1873730043541366,1.292
1,0.5617628801986344,1,1.0554426705370104,1.3192000000000002
1,0.5438701923076924,1,1.0554426705370104,1.4058
1,0.3442340791738382,1,0.9894775036284472,1.6796
1,0.3663003663003663,1,0.9894775036284472,1.4554999999999998
1,0.3591585428424833,1,0.9894775036284472,1.4554999999999998
1,0.25757575757575757,0,1.1873730043541366,1.5402999999999998
1,0.3617571059431524,1,0.9894775036284472,1.5622
1,0.2595419847328244,0,1.1873730043541366,1.545
1,0.34140285536933584,0,1.3193033381712629,1.4849999999999999
1,0.3393116820164808,0,1.9789550072568944,1.0044
1,0.37006578947368424,0,1.4512336719883894,1.2212999999999998
1,0.5976722239698018,1,0.923512336719884,1.2833999999999999
1,0.3279666070363745,0,1.2533381712626999,1.5761999999999998
1,0.32989099254159493,0,1.1873730043541366,1.5761999999999998
1,0.36327608982826953,0,1.3193033381712629,1.4088999999999998
1,0.35460992907801425,0,1.2533381712626999,1.4471999999999998
1,0.3652173913043478,0,1.6491291727140784,1.2144
1,0.3339382940108893,0,1.3193033381712629,1.1880000000000002
1,0.38674033149171266,0,2.4407111756168365,0.9891000000000001
1,0.2595419847328244,0,1.1873730043541366,1.5038
1,0.25835866261398177,0,1.1873730043541366,1.533
1,0.3058252427184466,0,1.847024673439768,1.0758
1,0.24045261669024043,0,1.1214078374455736,1.7238
1,0.42145593869731807,0,1.847024673439768,1.1859000000000002
1,0.3341902313624679,0,2.1108853410740207,1.0394999999999999
1,0.6126616746085772,0,1.385268505079826,1.1658000000000002
1,0.327455919395466,0,2.1108853410740207,1.0304
1,0.4366812227074236,0,1.912989840348331,1.0899
1,0.437956204379562,0,1.5171988388969522,1.2144000000000001
1,0.3312945973496432,0,1.9789550072568944,1.0824
1,0.3366488140780413,0,1.5171988388969522,1.3916
1,0.32,0,1.5171988388969522,1.3986999999999998
1,0.3438395415472779,0,1.1873730043541366,1.6380000000000001
1,0.34865293185419965,0,1.5171988388969522,1.2240000000000002
1,0.2929427430093209,0,1.1873730043541366,1.5074999999999998
1,0.4129554655870445,1,1.5831640058055154,1.1245
1,0.3640776699029126,0,1.847024673439768,1.0465000000000002
1,0.3640776699029126,0,1.7150943396226417,0.9734
1,0.3334815473543797,0,1.7810595065312051,1.1008
1,0.35428571428571426,0,2.1108853410740207,0.9387
1,0.34916201117318435,0,1.7810595065312051,1.0530000000000002
1,0.32961460446247465,1,1.0554426705370104,1.7064000000000001
1,0.32844871147043964,1,1.0554426705370104,1.7301
1,0.2218543046357616,1,1.912989840348331,1.3560999999999999
1,0.4254658385093168,1,1.0554426705370104,1.3347999999999998
1,0.4114114114114114,1,1.0554426705370104,1.3560999999999999
1,0.2343987823439878,1,1.5831640058055154,1.3347999999999998
1,0.23368740515933234,1,1.5831640058055154,1.3560999999999999
1,0.3310344827586207,1,1.7150943396226417,1.4615999999999998
1,0.33195020746887965,1,1.7150943396226417,1.3560999999999999
1,0.4341736694677871,1,1.1214078374455736,1.5048
1,0.4479768786127168,1,1.1214078374455736,1.2993
1,0.45058139534883723,1,1.1214078374455736,1.3986999999999998
1,0.3416149068322981,0,1.5171988388969522,1.26
1,0.29333333333333333,0,1.1873730043541366,1.5074999999999998
1,0.32281731474688186,0,1.5171988388969522,1.3986999999999998
1,0.3312945973496432,0,1.9789550072568944,1.089
1,0.3435442313197824,0,1.1873730043541366,1.6614
