constant,ln_hpwt,air,ln_mpg,ln_space,trend
1,-1.1631508098056809,0,0.5877866649021191,0.34564432978962495,75
1,-0.4817352432663815,0,0.5877866649021191,0.07844142630656249,75
1,-1.0822758693484162,0,0.7419373447293773,0.0516432331518386,75
1,-1.164352011151315,0,0.6418538861723947,0.14979836508839456,75
1,-0.9388577009444847,0,0.1823215567939546,0.5922212619699847,75
1,-1.1708591195415117,0,0.47000362924573563,0.3582337284027255,75
1,-0.779076891678834,0,0.1823215567939546,0.5076606204228341,75
1,-1.2673499370272518,0,0.47000362924573563,0.5029547293854215,75
1,-1.155682515198155,0,0.47000362924573563,0.37843643572024505,75
1,-0.8814034728737145,0,0.7419373447293773,0.14764384191256227,75
1,-1.2576769832977972,0,0.9162907318741551,-0.040821994520255166,75
1,-0.9446352048832976,0,0.5877866649021191,0.09603718819694217,75
1,-1.0847387164022377,0,0.7419373447293773,0.028781801425451947,75
1,-0.9975311026296577,0,0.6418538861723947,0.10183430588126803,75
1,-0.9193629309111252,0,0.4054651081081644,0.2666627052277056,75
1,-1.086636097621394,0,0.47000362924573563,0.2718575221048095,75
1,-1.38139105519137,0,0.7884573603642703,-0.024292692569044587,75
1,-1.0603301020970928,0,0.8329091229351039,0.08608594891312898,75
1,-0.9483429555488239,0,0.8754687373538999,-0.001601281366973768,75
1,-1.011996090502038,0,0.6931471805599453,0.2602080954510258,76
1,-0.9658132285552623,0,0.8754687373538999,0.08608594891312898,76
1,-1.1245687815386676,0,0.5306282510621704,0.18813794211539434,76
1,-1.1942591121382968,0,0.5306282510621704,0.2780861787783339,76
1,-1.3291669065530207,0,0.4054651081081644,0.49567137599431343,76
1,-1.2412685890696329,0,0.5306282510621704,0.2692634869277628,76
1,-0.7989208340050981,0,0.6418538861723947,0.10327834945350174,76
1,-1.2240427755616843,0,0.47000362924573563,0.5250834955126903,76
1,-0.817090067108722,0,0.1823215567939546,0.6270073780554002,76
1,-1.3326058560063851,0,0.47000362924573563,0.5966362801791015,76
1,-0.7931028725346844,0,0.1823215567939546,0.5788580341578177,76
1,-0.9544619434443111,0,0.5877866649021191,0.17227122094045333,76
1,-1.0934474587151306,0,0.47000362924573563,0.383423977231284,76
1,-0.9091821926368603,0,0.5877866649021191,0.10327834945350174,76
1,-0.5947071077466928,1,0.4054651081081644,0.2413763195752694,76
1,-0.9926668066291688,1,0.1823215567939546,0.6141039732194925,76
1,-0.9844411433281286,1,0.1823215567939546,0.5877866649021191,76
1,-0.8548880296538792,1,0.4054651081081644,0.3844457408840889,76
1,-1.0723001482960388,0,0.5877866649021191,0.15913822133829747,76
1,-0.8586616190375186,0,0.09531017980432493,0.5216468623975741,76
1,-0.9422369138187403,0,0.26236426446749106,0.6010318916521395,76
1,-1.1811427418260354,0,0.5306282510621704,0.3852624007906449,76
1,-1.2798648982731593,0,0.9932517730102834,-0.014301784710859645,76
1,-0.6491372395635029,0,0.26236426446749106,0.2495128063342778,76
1,-1.068745392993646,0,0.26236426446749106,0.5788580341578177,76
1,-1.0262975794517208,0,0.3364722366212129,0.5123444697352606,76
1,-1.3217558399823195,0,0.7419373447293773,0.1667001758909978,76
1,-1.1209017061796296,0,0.5877866649021191,0.36332279791019684,76
1,-1.2499017362143359,0,0.7419373447293773,0.14979836508839456,76
1,-1.160020916796753,0,0.5877866649021191,0.3883867665734131,76
1,-1.27954399117301,0,0.5877866649021191,0.5123444697352606,76
1,-0.9679454067390469,0,0.8754687373538999,0.09603718819694217,76
1,-1.2878542883066382,0,0.5877866649021191,0.5354401845299098,76
1,-1.1216775615991057,0,0.6418538861723947,0.3562748639173926,76
1,-1.0200499661650075,0,0.26236426446749106,0.5922212619699847,76
1,-0.7780730510585536,0,0.8329091229351039,0.09184965362987904,76
1,-0.8919980393051105,0,1.0647107369924282,-0.005716306996109192,76
1,-0.9145688201271355,0,0.8329091229351039,0.0802888312288029,76
1,-1.0089658640404746,0,0.26236426446749106,0.5390048340312983,76
1,-1.363821505267832,0,0.7884573603642703,0.3545927777344078,76
1,-1.0406021189982775,0,0.26236426446749106,0.5833323145527389,76
1,-1.266077811312805,0,0.7884573603642703,0.3201976641284608,76
1,-1.0684518562080316,0,0.8754687373538999,0.2171254789886467,76
1,-0.9794696334956866,0,0.8754687373538999,0.1680535849962496,76
1,-0.867183685819793,1,0.1823215567939546,0.5922212619699847,76
1,-0.9696468322786229,0,0.26236426446749106,0.5607579925141997,76
1,-0.9301477665355814,0,0.5877866649021191,0.0299470763679521,76
1,-1.135555803859794,0,0.6931471805599453,-0.02061095390412435,76
1,-1.0158203272211883,0,0.5877866649021191,0.11154137473290751,76
1,-1.0753035220426423,0,1.33500106673234,0.042292912190251365,76
1,-1.1301606464030356,0,1.0296194171811581,-0.11878353598996698,76
1,-0.9228041270516522,1,0.1823215567939546,0.6351472362619567,76
1,-0.9164887320728021,1,0.1823215567939546,0.6054082662519386,76
1,-0.957790462780908,0,0.5306282510621704,0.2904282981198061,76
1,-1.6013407022014812,0,0.8329091229351039,0.2904282981198061,76
1,-0.9628806751339846,1,0.3364722366212129,0.258510695151501,76
1,-1.480718670498646,1,0.7884573603642703,0.3162695293036934,76
1,-0.7846622893957185,1,0.09531017980432493,0.4408322519454557,76
1,-1.0135752459821974,0,0.8754687373538999,0.1680535849962496,76
1,-1.2667737055649664,0,0.7884573603642703,0.33554323380312107,76
1,-1.008725969592881,0,0.26236426446749106,0.5343858881750039,76
1,-0.9073621011298537,0,0.26236426446749106,0.6054082662519386,76
1,-1.36255808122106,0,0.7884573603642703,0.39541477225466287,76
1,-1.2301886464568288,0,0.7419373447293773,0.04478214277189325,76
1,-0.9235371403949222,0,0.5877866649021191,0.10894408698917908,76
1,-0.8913507202621165,0,0.26236426446749106,0.6227247162633995,76
1,-1.2568362938830038,0,0.5306282510621704,0.5087434575616663,76
1,-0.9230910863725094,0,0.3364722366212129,0.5966362801791015,76
1,-1.1131098637345962,0,0.5306282510621704,0.37843643572024505,76
1,-1.000981959079204,0,0.5877866649021191,0.17227122094045333,76
1,-0.7808172552892604,0,0.1823215567939546,0.6010318916521395,76
1,-1.0108733743601028,0,0.7884573603642703,0.020390689647734196,76
1,-1.5390154481375544,0,0.9932517730102834,0.1833210571270382,76
1,-0.9330175256794685,0,0.9162907318741551,0.0665365238002442,76
1,-1.2878542883066382,0,0.5877866649021191,0.5354401845299098,76
1,-1.0152306797290584,0,0.26236426446749106,0.5788580341578177,76
1,-1.11514159061932,0,0.6418538861723947,0.35065687161316933,76
1,-1.160020916796753,0,0.5877866649021191,0.3883867665734131,76
1,-0.3883340681779807,0,0.5877866649021191,0.07844142630656249,76
1,-0.928125189521158,0,0.6931471805599453,0.0516432331518386,76
1,-1.2482630631725156,0,0.7419373447293773,0.161097920342328,76
1,-1.1234527099942466,0,0.5306282510621704,0.3582337284027255,76
1,-0.9282193027394289,0,0.3364722366212129,0.5076606204228341,76
1,-1.229108777597478,0,0.5306282510621704,0.5029547293854215,76
1,-1.332366019094335,0,0.7419373447293773,0.14979836508839456,76
1,-1.089785568751922,0,0.5306282510621704,0.37843643572024505,76
1,-1.0709174888348996,0,0.8329091229351039,0.1231021971339834,76
1,-0.8873031950009027,0,0.7419373447293773,0.14764384191256227,76
1,-1.252762968495368,0,1.0647107369924282,-0.04709160753385057,76
1,-0.9854239443900367,0,0.6931471805599453,0.10759801059801807,76
1,-1.1074619039450921,0,0.8754687373538999,0.0064789660977090735,76
1,-1.0220722115457754,0,0.6931471805599453,0.10183430588126803,76
1,-0.968602026442166,0,0.4054651081081644,0.17353305076087533,76
1,-1.087779413605187,0,0.5306282510621704,0.257042436319669,76
1,-0.9381977711165258,0,0.4054651081081644,0.257042436319669,76
1,-1.3188530803243579,0,0.7884573603642703,-0.024292692569044587,76
1,-1.0296194171811581,0,0.8754687373538999,0.10183430588126803,76
1,-0.9694976870021763,0,1.0647107369924282,-0.001601281366973768,76
1,-1.0036306933716348,0,1.0647107369924282,-0.001601281366973768,76
1,-0.995262632324506,0,0.5877866649021191,0.2602080954510258,77
1,-0.9711673420999893,0,0.8754687373538999,0.08608594891312898,77
1,-1.1647120903726333,0,0.7419373447293773,0.17033331748188776,77
1,-1.2380447960213465,0,0.5877866649021191,0.2780861787783339,77
1,-1.3320428825124624,0,0.4054651081081644,0.5216468623975741,77
1,-1.2771387744935128,0,0.5877866649021191,0.2692634869277628,77
1,-0.8762125083067445,0,0.6418538861723947,0.10183430588126803,77
1,-1.2573781524711738,0,0.47000362924573563,0.5250834955126903,77
1,-0.900423576247072,0,0.3364722366212129,0.5535402261735278,77
1,-1.205115008904713,0,0.5306282510621704,0.5225367796940019,77
1,-0.8925267202584766,0,0.4054651081081644,0.5354401845299098,77
1,-0.9826133748052276,0,0.5877866649021191,0.17227122094045333,77
1,-1.1439194478777932,0,0.47000362924573563,0.383423977231284,77
1,-0.8792494601938058,0,0.6931471805599453,0.13032626167557426,77
1,-0.6701576623352465,0,0.3364722366212129,0.2413763195752694,77
1,-1.0126105028798325,1,0.09531017980432493,0.5877866649021191,77
1,-0.8453912821166221,1,0.3364722366212129,0.3844457408840889,77
1,-1.0048588675005061,0,0.5877866649021191,0.15913822133829747,77
1,-0.7556276643380603,0,0.09531017980432493,0.5170064828410719,77
1,-0.898196988431456,0,0.26236426446749106,0.4128378624375774,77
1,-1.119305784620091,0,0.5877866649021191,0.3852624007906449,77
1,-1.2029196183412774,0,1.0296194171811581,-0.014301784710859645,77
1,-0.6500076878993276,0,0.3364722366212129,0.2495128063342778,77
1,-1.1933713524485654,0,0.5877866649021191,0.48057258059496993,77
1,-0.977028937503396,0,0.47000362924573563,0.5123444697352606,77
1,-1.122142786078304,0,0.8754687373538999,0.17227122094045333,77
1,-1.0596824422998923,0,0.6418538861723947,0.36332279791019684,77
1,-1.0741081503788334,0,0.8754687373538999,0.14979836508839456,77
1,-1.174028927952864,0,0.6931471805599453,0.3883867665734131,77
1,-0.9881301228902286,0,0.26236426446749106,0.5216468623975741,77
1,-0.9114598046044896,0,1.0647107369924282,0.09603718819694217,77
1,-0.898196988431456,0,0.4054651081081644,0.4128378624375774,77
1,-1.2007859133974168,0,0.5306282510621704,0.5354401845299098,77
1,-0.8749477683397726,0,1.0647107369924282,-0.005716306996109192,77
1,-0.9593502213346021,0,1.0647107369924282,-0.053400776727115296,77
1,-0.7797070667540542,0,0.5306282510621704,0.17353305076087533,77
1,-0.9180096837370394,0,0.8329091229351039,0.0802888312288029,77
1,-1.1958146166244725,0,0.7419373447293773,0.38199175192252227,77
1,-0.985514790508131,0,0.26236426446749106,0.5922212619699847,77
1,-0.8857674895544744,0,0.3364722366212129,0.5399960010657706,77
1,-1.1010398952010532,0,0.7419373447293773,0.2834481219197194,77
1,-1.0823763269593543,0,0.8329091229351039,0.2171254789886467,77
1,-0.9550791995052538,0,0.9555114450274363,0.1680535849962496,77
1,-1.1004055516054425,0,0.4054651081081644,0.5343858881750039,77
1,-1.135555803859794,0,0.8329091229351039,-0.02061095390412435,77
1,-1.0158203272211883,0,0.6418538861723947,0.11154137473290751,77
1,-0.9301477665355814,0,0.5877866649021191,0.0299470763679521,77
1,-1.0550291327065264,0,1.33500106673234,0.042292912190251365,77
1,-1.1301606464030356,0,1.0296194171811581,-0.11878353598996698,77
1,-1.0029296000123922,1,0.26236426446749106,0.6227247162633995,77
1,-0.9550816148037544,1,0.26236426446749106,0.6141039732194925,77
1,-1.3093333199837622,1,0.47000362924573563,0.41045264961920336,77
1,-0.9561631231215324,0,0.5306282510621704,0.2904282981198061,77
1,-1.602965397928483,0,0.9162907318741551,0.2904282981198061,77
1,-0.9104341997614419,1,0.3364722366212129,0.30461293311176246,77
1,-1.480718670498646,1,0.8329091229351039,0.2904282981198061,77
1,-0.7795796863322527,1,0.26236426446749106,0.4408322519454557,77
1,-0.9790017414326,0,1.308332819650179,0.1680535849962496,77
1,-0.805236829548141,0,0.5306282510621704,0.33554323380312107,77
1,-1.0968158041608276,0,0.4054651081081644,0.5216468623975741,77
1,-0.9165219190211794,0,0.26236426446749106,0.6054082662519386,77
1,-1.1954995071213137,0,0.7419373447293773,0.38199175192252227,77
1,-0.8062132263381898,0,0.47000362924573563,0.531627751395254,77
1,-1.2371312228036713,0,0.47000362924573563,0.5087434575616663,77
1,-1.1959406326286717,0,0.5306282510621704,0.5179601126665901,77
1,-1.1024145746178482,0,0.47000362924573563,0.37843643572024505,77
1,-1.157180642819177,0,0.8754687373538999,0.17227122094045333,77
1,-0.8402732454502393,0,0.26236426446749106,0.6010318916521395,77
1,-1.4835233134988377,0,1.0296194171811581,0.1888005228916639,77
1,-1.2330902028966633,0,1.0296194171811581,0.15546410262407206,77
1,-0.9330175256794685,0,0.9555114450274363,0.0665365238002442,77
1,-1.2007859133974168,0,0.5306282510621704,0.5354401845299098,77
1,-1.0503392321547753,0,0.26236426446749106,0.5788580341578177,77
1,-1.174028927952864,0,0.6931471805599453,0.3883867665734131,77
1,-0.9031521661023167,0,0.5306282510621704,0.1360158039174431,77
1,-0.3883340681779807,0,0.4054651081081644,0.07844142630656249,77
1,-1.0826119473216687,0,0.8754687373538999,0.161097920342328,77
1,-1.1341632729324285,0,0.47000362924573563,0.36332279791019684,77
1,-1.0359485522328058,0,0.47000362924573563,0.5354401845299098,77
1,-1.2426439159264986,0,0.47000362924573563,0.48390653441472703,77
1,-1.1375277049177832,0,0.5306282510621704,0.37953172608165975,77
1,-1.1183397873064276,0,0.9555114450274363,0.161097920342328,77
1,-1.08462604669337,0,0.7884573603642703,0.1231021971339834,77
1,-1.085752172938505,0,0.9162907318741551,-0.16016875215282134,77
1,-0.9332883082427261,0,0.5877866649021191,0.14764384191256227,77
1,-1.1085133596508212,0,1.0296194171811581,-0.053400776727115296,77
1,-0.9795125971269794,0,0.7419373447293773,0.10759801059801807,77
1,-1.2650030233898701,0,1.2809338454620642,0.02273948696948934,77
1,-1.0220722115457754,0,0.7419373447293773,0.10183430588126803,77
1,-1.0681877919558929,0,0.5877866649021191,0.257042436319669,77
1,-0.9449665318508215,0,0.4054651081081644,0.257042436319669,77
1,-1.4210107980776607,0,0.8329091229351039,-0.024292692569044587,77
1,-1.0092671883322597,0,0.8754687373538999,0.10183430588126803,77
1,-1.5537490065735118,0,1.3609765531356006,-0.001601281366973768,77
1,-0.9780083766700849,0,1.0647107369924282,-0.001601281366973768,77
1,-0.9213265743971097,0,0.4054651081081644,0.2851789422336623,78
1,-0.9711673420999893,0,0.8329091229351039,0.08608594891312898,78
1,-1.2364399944634377,0,0.6931471805599453,0.2812615046488582,78
1,-1.161587087829498,0,0.7884573603642703,0.18431955945662762,78
1,-1.1308643325052976,0,0.47000362924573563,0.4962194713766286,78
1,-1.2675733857355307,0,0.5877866649021191,0.2867566443752801,78
1,-1.0544779360348717,0,0.6418538861723947,0.3582337284027255,78
1,-0.8781533027245689,0,0.4054651081081644,0.5535402261735278,78
1,-1.1863905672806971,0,0.5306282510621704,0.5354401845299098,78
1,-0.8703481224728636,0,0.4054651081081644,0.5354401845299098,78
1,-0.9362800830995487,0,0.47000362924573563,0.17227122094045333,78
1,-1.1249295969854831,0,0.5877866649021191,0.383423977231284,78
1,-0.7640215201466023,1,0.3364722366212129,0.34060653575966787,78
1,-1.0026722809341784,1,0,0.5833323145527389,78
1,-0.8994437324036081,1,0.3364722366212129,0.3844457408840889,78
1,-0.9530269716997742,0,0.3364722366212129,0.5216468623975741,78
1,-1.128465251817791,0,0.5306282510621704,0.426443514493356,78
1,-0.8532948798595779,0,0.09531017980432493,0.6010318916521395,78
1,-1.0986122886681096,0,0.5877866649021191,0.39541477225466287,78
1,-1.172531278491117,0,1.0986122886681098,0.010544213875671097,78
1,-0.6088838669348249,0,0.3364722366212129,0.2495128063342778,78
1,-1.1519035857183333,0,0.6418538861723947,0.3290159359447581,78
1,-1.0630673512486983,0,0.47000362924573563,0.3696306550989482,78
1,-1.0941579383187294,0,0.6418538861723947,0.161097920342328,78
1,-1.0593673327967337,0,0.5877866649021191,0.36332279791019684,78
1,-1.155307632344655,0,0.6931471805599453,0.4019924186291917,78
1,-1.1130903078487628,0,1.0647107369924282,0.19425012765922856,78
1,-0.9698314988021848,0,1.2237754316221157,-0.005716306996109192,78
1,-1.1474024528375415,0,0.5306282510621704,0.426443514493356,78
1,-1.1952989311811577,0,0.5306282510621704,0.530863517502498,78
1,-1.0508216248317612,0,0.9162907318741551,0.10029772131536387,78
1,-0.7209391978896038,0,0.9162907318741551,0.06859279146561167,78
1,-0.8749477683397726,0,1.2809338454620642,-0.005716306996109192,78
1,-0.9593502213346021,0,1.0296194171811581,-0.053400776727115296,78
1,-0.5039187089684405,0,0.47000362924573563,0.17353305076087533,78
1,-0.9366873597818007,0,1.2237754316221157,-0.08599371316697615,78
1,-1.0871835928444868,0,0.8329091229351039,0.3201976641284608,78
1,-1.1689330295779488,0,0.7419373447293773,0.38199175192252227,78
1,-1.0611015554515104,0,0.4054651081081644,0.5527350268432004,78
1,-1.0864170155742914,0,0.8329091229351039,0.2171254789886467,78
1,-0.969831498802185,0,0.9162907318741551,0.17395330712343798,78
1,-1.0701002021101134,0,0.4054651081081644,0.5343858881750039,78
1,-1.135555803859794,0,0.6931471805599453,-0.02061095390412435,78
1,-1.0158203272211883,0,0.5306282510621704,0.11733849241723338,78
1,-1.0550291327065264,0,1.1939224684724346,0.042292912190251365,78
1,-1.1301606464030356,0,1.0647107369924282,-0.13238918804574562,78
1,-1.0321978457691028,1,0.26236426446749106,0.6227247162633995,78
1,-1.01203893183441,1,0.26236426446749106,0.6141039732194925,78
1,-1.0389740223483785,1,0.47000362924573563,0.41045264961920336,78
1,-1.5997133625421056,0,0.5306282510621704,0.2745968329031253,78
1,-1.602965397928483,0,0.9555114450274363,0.2904282981198061,78
1,-0.9104341997614419,0,0.3364722366212129,0.30461293311176246,78
1,-1.480718670498646,0,0.7884573603642703,0.2887814678950817,78
1,-0.7795796863322527,1,0.1823215567939546,0.4408322519454557,78
1,-0.9987082398535573,0,0.9162907318741551,0.17395330712343798,78
1,-1.0548839188406398,0,0.4054651081081644,0.5527350268432004,78
1,-1.0935419851116974,0,0.26236426446749106,0.6054082662519386,78
1,-1.1625062722390556,0,0.7419373447293773,0.38199175192252227,78
1,-1.088714986711915,0,0.8329091229351039,0.3341839061032006,78
1,-1.311446470323458,0,1.252762968495368,-0.014504686202881688,78
1,-0.8056877402514788,0,0.4054651081081644,0.531627751395254,78
1,-1.1539944345196946,0,0.7419373447293773,0.531627751395254,78
1,-1.0728873974296738,0,0.47000362924573563,0.349529475777861,78
1,-1.1892941697852717,0,0.5306282510621704,0.5179601126665901,78
1,-1.0963875936459984,0,0.47000362924573563,0.37843643572024505,78
1,-0.9758167111881819,0,0.47000362924573563,0.17227122094045333,78
1,-0.8894062451976815,0,0.26236426446749106,0.6010318916521395,78
1,-1.2330902028966633,0,0.5306282510621704,0.15546410262407206,78
1,-0.9633582427321408,0,1.0647107369924282,0.07250669078674798,78
1,-1.1952989311811577,0,0.5877866649021191,0.530863517502498,78
1,-1.0508216248317612,0,0.8329091229351039,0.10029772131536387,78
1,-0.8493365970770519,0,1.0647107369924282,0.20928800502376904,78
1,-1.155307632344655,0,0.6931471805599453,0.4019924186291917,78
1,-0.9031521661023167,0,0.6931471805599453,0.1301506844650451,78
1,-0.3615943307385508,0,0.1823215567939546,0.2786161004380341,78
1,-0.2970853967128357,0,0.4054651081081644,0.09394561284252788,78
1,-1.1310948446274138,0,0.47000362924573563,0.3769284499659755,78
1,-1.08293447594888,0,0.47000362924573563,0.3883867665734131,78
1,-1.06536733583414,0,0.47000362924573563,0.3734238938967007,78
1,-0.7815369175196965,0,0.5306282510621704,0.3734238938967007,78
1,-1.1046259165393517,0,0.47000362924573563,0.41184471507220344,78
1,-1.1415966494706948,0,0.8754687373538999,0.161097920342328,78
1,-1.085752172938505,0,0.9555114450274363,-0.16016875215282134,78
1,-0.8554279864704539,0,0.7884573603642703,0.14764384191256227,78
1,-1.1461807055872193,0,1.1314021114911006,-0.02061095390412435,78
1,-0.9162907318741551,0,0.6931471805599453,0.10759801059801807,78
1,-1.0738641189789155,0,1.0296194171811581,0.03873982831593044,78
1,-1.0434127393134942,0,0.6931471805599453,0.10183430588126803,78
1,-0.9136947726933334,1,0.6931471805599453,0.2147080724931082,78
1,-1.067840630001356,0,0.6418538861723947,0.257042436319669,78
1,-0.9520088144762342,1,0.4054651081081644,0.257042436319669,78
1,-1.4987492175446488,0,0.7419373447293773,-0.024292692569044587,78
1,-1.0092671883322597,0,0.8329091229351039,0.08608594891312898,78
1,-1.0128805023841052,0,0.9555114450274363,-0.001601281366973768,78
1,-0.9780083766700849,0,0.9162907318741551,-0.001601281366973768,78
1,-0.9343785830999637,0,0.47000362924573563,0.2851789422336623,79
1,-0.9711673420999893,0,0.8329091229351039,0.08608594891312898,79
1,-1.1834299030946065,0,0.5877866649021191,0.29207242075307377,79
1,-1.1419910119700547,0,0.5306282510621704,0.2867566443752801,79
1,-1.1350245746996646,0,0.7884573603642703,0.18431955945662762,79
1,-1.0673345495833086,0,0.5877866649021191,0.3582337284027255,79
1,-0.9048709347873566,0,0.4054651081081644,0.5974069082791096,79
1,-1.101217587579873,0,0.5877866649021191,0.5354401845299098,79
1,-1.0594423678756681,0,0.5877866649021191,0.37843643572024505,79
1,-0.8858980336508856,0,0.47000362924573563,0.3850582983305016,79
1,-0.953311224117834,0,0.47000362924573563,0.17227122094045333,79
1,-0.9245641052491865,0,0.47000362924573563,0.383423977231284,79
1,-0.8329091229351039,0,0.6418538861723947,0.13032626167557426,79
1,-0.675236253993415,1,0.5306282510621704,0.25619140536041013,79
1,-0.8022653333306049,1,0.3364722366212129,0.3844457408840889,79
1,-0.8996829954744945,1,0.3364722366212129,0.3844457408840889,79
1,-1.0028081597305014,0,0.47000362924573563,0.5216468623975741,79
1,-1.2029723039923526,0,0.5877866649021191,0.4128378624375774,79
1,-1.1659876911408804,0,0.5306282510621704,0.5445311562311618,79
1,-1.055674530928491,0,0.5877866649021191,0.39541477225466287,79
1,-1.0779235546095525,0,1.0647107369924282,0.010544213875671097,79
1,-0.5476766675639536,0,0.26236426446749106,0.2495128063342778,79
1,-1.1564796709886584,0,0.7884573603642703,0.3290159359447581,79
1,-1.1734039176527435,0,0.7884573603642703,0.3696306550989482,79
1,-1.0519864473280542,0,0.8754687373538999,0.17227122094045333,79
1,-1.016804739553507,0,0.6418538861723947,0.36332279791019684,79
1,-1.1362291522394166,0,0.5877866649021191,0.3883867665734131,79
1,-1.1027702988167734,0,0.9555114450274363,0.19425012765922856,79
1,-0.9262410627273231,0,1.1939224684724346,-0.005716306996109192,79
1,-1.2029723039923526,0,0.5877866649021191,0.4128378624375774,79
1,-1.001448540214462,0,0.47000362924573563,0.5216468623975741,79
1,-1.11514159061932,0,0.9162907318741551,0.10029772131536387,79
1,-1.1758538740619342,0,0.5306282510621704,0.5445311562311618,79
1,-1.1032170550548581,0,0.9932517730102834,0.03873982831593044,79
1,-0.7449630656459143,0,0.8754687373538999,0.06859279146561167,79
1,-0.5378594909456118,0,0.6931471805599453,0.17353305076087533,79
1,-1.0883029190092484,0,0.9932517730102834,0.017446913603720703,79
1,-0.94201754711266406,0,1.0296194171811581,-0.08599371316697615,79
1,-1.0615710169877606,0,0.6931471805599453,0.3201976641284608,79
1,-1.1612159494793854,0,0.5877866649021191,0.38199175192252227,79
1,-1.0613345488743835,0,0.3364722366212129,0.5527350268432004,79
1,-1.0161360668438713,0,0.5877866649021191,0.2021241840901345,79
1,-0.9732723624120889,0,0.7884573603642703,0.1680535849962496,79
1,-1.0740011263946563,0,0.3364722366212129,0.5436025432799279,79
1,-1.1518163247315742,0,0.7419373447293773,-0.02061095390412435,79
1,-1.0304496372371474,0,0.8329091229351039,0.11733849241723338,79
1,-0.9572987556015322,0,0.6931471805599453,0.042292912190251365,79
1,-1.0642108619507773,0,1.0296194171811581,0.04545126290391757,79
1,-1.1754825486321905,0,0.9555114450274363,0.04840913920768741,79
1,-1.1301606464030356,0,1.0296194171811581,-0.13238918804574562,79
1,-1.0732944806838198,0,0.9162907318741551,0.0516432331518386,79
1,-1.0729181264763075,1,0.1823215567939546,0.6227247162633995,79
1,-1.0599281191805563,1,0.1823215567939546,0.6141039732194925,79
1,-1.0416348539255693,1,0.3364722366212129,0.41045264961920336,79
1,-1.602965397928483,0,0.9932517730102834,0.2904282981198061,79
1,-0.9133667531827198,0,0.3364722366212129,0.30461293311176246,79
1,-1.480718670498646,0,0.8329091229351039,0.30461293311176246,79
1,-0.7628805185746204,0,0.1823215567939546,0.4408322519454557,79
1,-1.013252439716953,0,0.7884573603642703,0.17395330712343798,79
1,-1.063142109219802,0,0.6931471805599453,0.23111172096338664,79
1,-1.0610743693490443,0,0.3364722366212129,0.5527350268432004,79
1,-1.0142752745927373,0,0.4054651081081644,0.5029547293854215,79
1,-1.1654034254002086,0,0.5877866649021191,0.39541477225466287,79
1,-1.075622770443411,0,0.6931471805599453,0.3201976641284608,79
1,-1.1011731095297834,0,1.0986122886681098,-0.014504686202881688,79
1,-0.8544153281560676,0,0.5306282510621704,0.09394561284252788,79
1,-1.167049450221338,0,0.9162907318741551,0.1383696692647719,79
1,-0.8780695190539572,1,0.4054651081081644,0.531627751395254,79
1,-0.9851676546103244,0,0.5877866649021191,0.3545927777344078,79
1,-1.1095665636715746,0,0.5877866649021191,0.5179601126665901,79
1,-0.9974298282604261,0,0.5877866649021191,0.37843643572024505,79
1,-1.094901709271574,0,0.8754687373538999,0.17227122094045333,79
1,-0.8159010063265315,1,0.47000362924573563,0.3942019158294537,79
1,-1.2363959910311626,0,0.5306282510621704,0.15546410262407206,79
1,-1.4898927617843176,0,1.0296194171811581,0.1888005228916639,79
1,-1.0033021088637848,0,1.0296194171811581,0.07250669078674798,79
1,-0.90479635244842,0,1.2237754316221157,-0.0109598402363419,79
1,-1.11514159061932,0,0.9162907318741551,0.10029772131536387,79
1,-0.8308365833331316,0,0.9555114450274363,0.20928800502376904,79
1,-1.1362291522394166,0,0.5877866649021191,0.3883867665734131,79
1,-0.2970853967128357,0,0.4054651081081644,0.09394561284252788,79
1,-0.9031521661023167,0,0.5306282510621704,0.1301506844650451,79
1,-0.3615943307385508,0,0.09531017980432493,0.2786161004380341,79
1,-1.0410445839189377,0,0.47000362924573563,0.3734238938967007,79
1,-0.9999922896241262,0,0.5877866649021191,0.4031290483106165,79
1,-0.9727532514619424,0,0.5877866649021191,0.3734238938967007,79
1,-1.0161754129122205,0,0.5306282510621704,0.3982390630164248,79
1,-1.0426296539171729,0,0.8754687373538999,0.23665190133900194,79
1,-1.1196537246141862,0,0.9555114450274363,-0.16016875215282134,79
1,-0.8942310138094228,0,0.6418538861723947,0.23079421024473257,79
1,-0.8554279864704539,0,0.6418538861723947,0.14764384191256227,79
1,-1.1510587640406522,0,1.0647107369924282,-0.02061095390412435,79
1,-1.013619075834717,0,0.5877866649021191,0.10759801059801807,79
1,-1.2606138429711067,0,1.1314021114911006,0.02273948696948934,79
1,-1.033579818397255,0,0.5877866649021191,0.14410034397375687,79
1,-0.9583563971596676,1,0.5877866649021191,0.2147080724931082,79
1,-1.0688817545097666,0,0.6418538861723947,0.257042436319669,79
1,-1.0743323634962398,0,0.4054651081081644,0.257042436319669,79
1,-1.4987492175446488,0,0.6931471805599453,-0.024292692569044587,79
1,-1.0092671883322597,0,0.8329091229351039,0.08608594891312898,79
1,-0.9843441951191707,0,0.9162907318741551,-0.001601281366973768,79
1,-0.9780083766700849,0,0.8754687373538999,-0.001601281366973768,79
1,-1.0528438702125291,0,0.7884573603642703,0.1705019799886126,80
1,-0.9351410688402982,0,0.5306282510621704,0.2851789422336623,80
1,-1.365177437678968,0,0.9932517730102834,0.2851789422336623,80
